nome,link,ficha,revogacao,descricao
Lei nº 5.471 de 09 de julho de 1968,https://www.planalto.gov.br/ccivil_03/leis/l5471.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=5471&ano=1968&data=09/07/1968&ato=9ebITR610djRVTffc,Não consta revogação expressa,DISPÕE SOBRE A EXPORTAÇÃO DE LIVROS ANTIGOS E CONJUNTOS BIBLIOGRÁFICOS BRASILEIROS.
Lei nº 5.471 de 09 de julho de 1968,https://www.planalto.gov.br/ccivil_03/leis/l5471.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=5471&ano=1968&data=09/07/1968&ato=9ebITR610djRVTffc,Não consta revogação expressa,DISPÕE SOBRE A EXPORTAÇÃO DE LIVROS ANTIGOS E CONJUNTOS BIBLIOGRÁFICOS BRASILEIROS.
Decreto nº 13.670 de 26 de junho de 1919,https://www.planalto.gov.br/ccivil_03/decreto/1910-1929/d13670.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=13670&ano=1919&data=26/06/1919&ato=a010TQU1ENBpWT4ad,Revogado,DA NOVO REGULAMENTO A SECRETARIA DE ESTADO DAS RELACOES EXTERIORES.
Decreto nº 13.670 de 26 de junho de 1919,https://www.planalto.gov.br/ccivil_03/decreto/1910-1929/d13670.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=13670&ano=1919&data=26/06/1919&ato=a010TQU1ENBpWT4ad,Revogado,DA NOVO REGULAMENTO A SECRETARIA DE ESTADO DAS RELACOES EXTERIORES.
Decreto nº 12.997 de 24 de abril de 1918,https://www.planalto.gov.br/ccivil_03/decreto/1910-1929/d12997.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=12997&ano=1918&data=24/04/1918&ato=3ac0TV61UNrRVT21e,Revogado,DA NOVO REGULAMENTO A SECRETARIA DE ESTADO DAS RELACOES EXTERIORES.
Decreto nº 12.997 de 24 de abril de 1918,https://www.planalto.gov.br/ccivil_03/decreto/1910-1929/d12997.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=12997&ano=1918&data=24/04/1918&ato=3ac0TV61UNrRVT21e,Revogado,DA NOVO REGULAMENTO A SECRETARIA DE ESTADO DAS RELACOES EXTERIORES.
Decreto de 16 de abril de 1821,https://www.planalto.gov.br/ccivil_03/atos/dim/1821/dim-16-4-1821-1.htm,https://legislacao.presidencia.gov.br/atos?tipo=DIM&numero=&ano=1821&data=16/04/1821&ato=ec60TPR50dBRVTeb0,Imperial,"DETERMINA QUE OS DIZIMOS E MIUNÇAS SEJAM COBRADOS NA ENTRADA DAS CIDADES E VILLAS DO BRAZIL, E OS NÃO COLLECTADOS NA SAHIDA PARA FÓRA DO REINO."
Decreto de 16 de abril de 1821,https://www.planalto.gov.br/ccivil_03/atos/dim/1821/dim-16-4-1821-1.htm,https://legislacao.presidencia.gov.br/atos?tipo=DIM&numero=&ano=1821&data=16/04/1821&ato=ec60TPR50dBRVTeb0,Imperial,"DETERMINA QUE OS DIZIMOS E MIUNÇAS SEJAM COBRADOS NA ENTRADA DAS CIDADES E VILLAS DO BRAZIL, E OS NÃO COLLECTADOS NA SAHIDA PARA FÓRA DO REINO."
Medida Provisória nº 2.080-63 de 17 de maio de 2001,https://www.planalto.gov.br/ccivil_03/mpv/antigas_2001/2080-63.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/8b6939f8b38f377a03256ca200686171/ca1ea151bfe4e374032569fa0072d1e3?OpenDocument,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS À LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO TERRITORIAL RURAL - ITR, E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 2.080-63 de 17 de maio de 2001,https://www.planalto.gov.br/ccivil_03/mpv/antigas_2001/2080-63.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/8b6939f8b38f377a03256ca200686171/ca1ea151bfe4e374032569fa0072d1e3?OpenDocument,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS À LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO TERRITORIAL RURAL - ITR, E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 2.080-62 de 19 de abril de 2001,https://www.planalto.gov.br/ccivil_03/mpv/antigas_2001/2080-62.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/8b6939f8b38f377a03256ca200686171/ca1ea151bfe4e374032569fa0072d1e3?OpenDocument,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS À LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO TERRITORIAL RURAL - ITR, E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 2.080-62 de 19 de abril de 2001,https://www.planalto.gov.br/ccivil_03/mpv/antigas_2001/2080-62.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/8b6939f8b38f377a03256ca200686171/ca1ea151bfe4e374032569fa0072d1e3?OpenDocument,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS À LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO TERRITORIAL RURAL - ITR, E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 2.080-61 de 22 de março de 2001,https://www.planalto.gov.br/ccivil_03/mpv/antigas_2001/2080-61.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/8b6939f8b38f377a03256ca200686171/ca1ea151bfe4e374032569fa0072d1e3?OpenDocument,Reeditada,"ALTERA OS ARTS.1º, 4º, 14, 16 E 44,  E ACRESCE DISPOSITIVOS A LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996,  QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL- ITR, E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 2.080-61 de 22 de março de 2001,https://www.planalto.gov.br/ccivil_03/mpv/antigas_2001/2080-61.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/8b6939f8b38f377a03256ca200686171/ca1ea151bfe4e374032569fa0072d1e3?OpenDocument,Reeditada,"ALTERA OS ARTS.1º, 4º, 14, 16 E 44,  E ACRESCE DISPOSITIVOS A LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996,  QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL- ITR, E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 2.080-60 de 22 de fevereiro de 2001,https://www.planalto.gov.br/ccivil_03/mpv/antigas_2001/2080-60.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/8b6939f8b38f377a03256ca200686171/ca1ea151bfe4e374032569fa0072d1e3?OpenDocument,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44,  E ACRESCE DISPOSITIVOS À LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO  FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL -  ITR,  E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 2.080-60 de 22 de fevereiro de 2001,https://www.planalto.gov.br/ccivil_03/mpv/antigas_2001/2080-60.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/8b6939f8b38f377a03256ca200686171/ca1ea151bfe4e374032569fa0072d1e3?OpenDocument,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44,  E ACRESCE DISPOSITIVOS À LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO  FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL -  ITR,  E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 2.080-59 de 25 de janeiro de 2001,https://www.planalto.gov.br/ccivil_03/mpv/antigas_2001/2080-59.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/8b6939f8b38f377a03256ca200686171/ca1ea151bfe4e374032569fa0072d1e3?OpenDocument,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS A LEI Nº  4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO  FLORESTAL, BEM COMO ALTERA O ART.10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL- ITR,  E  DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 2.080-59 de 25 de janeiro de 2001,https://www.planalto.gov.br/ccivil_03/mpv/antigas_2001/2080-59.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/8b6939f8b38f377a03256ca200686171/ca1ea151bfe4e374032569fa0072d1e3?OpenDocument,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS A LEI Nº  4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO  FLORESTAL, BEM COMO ALTERA O ART.10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL- ITR,  E  DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 2.080-58 de 27 de dezembro de 2000,https://www.planalto.gov.br/ccivil_03/mpv/antigas/2080-58.htm,https://legislacao.presidencia.gov.br/atos?tipo=MPV&numero=2080-58&ano=2000&data=27/12/2000&ato=587QTTU5UMNpWT690,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14º, 16º E 44º, E ACRESCE DISPOSITIVOS  A  LEI  Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO FLORESTAL  BEM COMO ALTERA O ART.10 DA LEI Nº 9.393, DE 19  DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL -  ITR,  E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 2.080-58 de 27 de dezembro de 2000,https://www.planalto.gov.br/ccivil_03/mpv/antigas/2080-58.htm,https://legislacao.presidencia.gov.br/atos?tipo=MPV&numero=2080-58&ano=2000&data=27/12/2000&ato=587QTTU5UMNpWT690,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14º, 16º E 44º, E ACRESCE DISPOSITIVOS  A  LEI  Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO FLORESTAL  BEM COMO ALTERA O ART.10 DA LEI Nº 9.393, DE 19  DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL -  ITR,  E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 1.956-57 de 14 de dezembro de 2000,https://www.planalto.gov.br/ccivil_03/mpv/antigas/1956-57.htm,https://legislacao.presidencia.gov.br/atos?tipo=MPV&numero=1956-57&ano=2000&data=14/12/2000&ato=3e1oXT65EMNpWT5c4,Reedição revogada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS A LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO  FLORESTAL, BEM COMO ALTERA O ART.10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL -  ITR, E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 1.956-57 de 14 de dezembro de 2000,https://www.planalto.gov.br/ccivil_03/mpv/antigas/1956-57.htm,https://legislacao.presidencia.gov.br/atos?tipo=MPV&numero=1956-57&ano=2000&data=14/12/2000&ato=3e1oXT65EMNpWT5c4,Reedição revogada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS A LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO  FLORESTAL, BEM COMO ALTERA O ART.10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL -  ITR, E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 1.956-56 de 16 de novembro de 2000,https://www.planalto.gov.br/ccivil_03/mpv/antigas/1956-56.htm,https://legislacao.presidencia.gov.br/atos?tipo=MPV&numero=1956-56&ano=2000&data=16/11/2000&ato=deakXT65EMNpWTe87,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS A LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO  FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO  DE  1996,  QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL -  ITR,  E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 1.956-56 de 16 de novembro de 2000,https://www.planalto.gov.br/ccivil_03/mpv/antigas/1956-56.htm,https://legislacao.presidencia.gov.br/atos?tipo=MPV&numero=1956-56&ano=2000&data=16/11/2000&ato=deakXT65EMNpWTe87,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS A LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO  FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO  DE  1996,  QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL -  ITR,  E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 1.956-55 de 19 de outubro de 2000,https://www.planalto.gov.br/ccivil_03/mpv/antigas/1956-55.htm,https://legislacao.presidencia.gov.br/atos?tipo=MPV&numero=1956-55&ano=2000&data=19/10/2000&ato=566gXT65EMNpWT831,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS A LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL -  ITR, E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 1.956-55 de 19 de outubro de 2000,https://www.planalto.gov.br/ccivil_03/mpv/antigas/1956-55.htm,https://legislacao.presidencia.gov.br/atos?tipo=MPV&numero=1956-55&ano=2000&data=19/10/2000&ato=566gXT65EMNpWT831,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS A LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL -  ITR, E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 1.956-54 de 21 de setembro de 2000,https://www.planalto.gov.br/ccivil_03/mpv/antigas/1956-54.htm,https://legislacao.presidencia.gov.br/atos?tipo=MPV&numero=1956-54&ano=2000&data=21/09/2000&ato=cb8cXT65EMNpWTc60,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS À LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL -  ITR, E DÁ OUTRAS PROVIDÊNCIAS."
Medida Provisória nº 1.956-54 de 21 de setembro de 2000,https://www.planalto.gov.br/ccivil_03/mpv/antigas/1956-54.htm,https://legislacao.presidencia.gov.br/atos?tipo=MPV&numero=1956-54&ano=2000&data=21/09/2000&ato=cb8cXT65EMNpWTc60,Reeditada,"ALTERA OS ARTS. 1º, 4º, 14, 16 E 44, E ACRESCE DISPOSITIVOS À LEI Nº 4.771, DE 15 DE SETEMBRO DE 1965, QUE INSTITUI O CÓDIGO FLORESTAL, BEM COMO ALTERA O ART. 10 DA LEI Nº 9.393, DE 19 DE DEZEMBRO DE 1996, QUE DISPÕE SOBRE O IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL -  ITR, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 93.180 de 27 de agosto de 1986,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/1985-1987/d93180.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=93180&ano=1986&data=27/08/1986&ato=d0bMTQE5kMBpWT01f,Revogado,DISPÕE SOBRE A REALIZAÇÃO DE EXPEDIÇÕES CIENTÍFICAS NO BRASIL E DÁ OUTRAS PROVIDÊNCIAS.
Decreto nº 93.180 de 27 de agosto de 1986,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/1985-1987/d93180.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=93180&ano=1986&data=27/08/1986&ato=d0bMTQE5kMBpWT01f,Revogado,DISPÕE SOBRE A REALIZAÇÃO DE EXPEDIÇÕES CIENTÍFICAS NO BRASIL E DÁ OUTRAS PROVIDÊNCIAS.
Decreto nº 92.621 de 02 de maio de 1986,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/1985-1987/d92621.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=92621&ano=1986&data=02/05/1986&ato=780QTUE9UMBpWT330,Revogado,"DECLARA A AREA RURAL DO ESTADO DE MATO GROSSO DO SUL COMO ZONA PRIORITARIA PARA EFEITO DE EXECUCAO E ADMINISTRACAO DA REFORMA AGRARIA, E DA OUTRAS PROVIDENCIAS."
Decreto nº 92.621 de 02 de maio de 1986,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/1985-1987/d92621.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=92621&ano=1986&data=02/05/1986&ato=780QTUE9UMBpWT330,Revogado,"DECLARA A AREA RURAL DO ESTADO DE MATO GROSSO DO SUL COMO ZONA PRIORITARIA PARA EFEITO DE EXECUCAO E ADMINISTRACAO DA REFORMA AGRARIA, E DA OUTRAS PROVIDENCIAS."
Decreto nº 92.295 de 14 de janeiro de 1986,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/d92295.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=92295&ano=1986&data=14/01/1986&ato=271kXSU5UMBpWTdaf,Revogado,APROVA O REGULAMENTO DO IMPOSTO UNICO SOBRE MINERAIS.
Decreto nº 92.295 de 14 de janeiro de 1986,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/d92295.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=92295&ano=1986&data=14/01/1986&ato=271kXSU5UMBpWTdaf,Revogado,APROVA O REGULAMENTO DO IMPOSTO UNICO SOBRE MINERAIS.
Decreto nº 91.304 de 03 de junho de 1985,https://www.planalto.gov.br/ccivil_03/atos/decretos/1985/d91304.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=91304&ano=1985&data=03/06/1985&ato=3c1gXU61EMBpWT252,Não consta revogação expressa,"Dispõe sobre a implantação de área de proteção ambiental nos Estados de Minas Gerais, Rio de Janeiro e São Paulo, e dá outras providências."
Decreto nº 91.304 de 03 de junho de 1985,https://www.planalto.gov.br/ccivil_03/atos/decretos/1985/d91304.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=91304&ano=1985&data=03/06/1985&ato=3c1gXU61EMBpWT252,Não consta revogação expressa,"Dispõe sobre a implantação de área de proteção ambiental nos Estados de Minas Gerais, Rio de Janeiro e São Paulo, e dá outras providências."
Decreto nº 91.029 de 05 de março de 1985,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/1985-1987/d91029.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=7291&ano=1984&data=19/12/1984&ato=a99cXTE1UeBpWTce1,Revogado,"Regulamenta a Lei nº 7.291, de 19 de dezembro de 1984, que dispõe sobre as atividades da eqüídeo-cultura no País e dá outras providências."
Decreto nº 91.029 de 05 de março de 1985,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/1985-1987/d91029.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=7291&ano=1984&data=19/12/1984&ato=a99cXTE1UeBpWTce1,Revogado,"Regulamenta a Lei nº 7.291, de 19 de dezembro de 1984, que dispõe sobre as atividades da eqüídeo-cultura no País e dá outras providências."
Decreto nº 90.883 de 31 de janeiro de 1985,https://www.planalto.gov.br/ccivil_03/atos/decretos/1985/d90883.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=90883&ano=1985&data=31/01/1985&ato=194cXSU9keBpWT49f,Não consta revogação expressa,"Dispõe sobre a implantação da Área de Proteção Ambiental de Guaraqueçaba, no Estado do Paraná, e dá outras providências."
Decreto nº 90.883 de 31 de janeiro de 1985,https://www.planalto.gov.br/ccivil_03/atos/decretos/1985/d90883.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=90883&ano=1985&data=31/01/1985&ato=194cXSU9keBpWT49f,Não consta revogação expressa,"Dispõe sobre a implantação da Área de Proteção Ambiental de Guaraqueçaba, no Estado do Paraná, e dá outras providências."
Decreto nº 90.792 de 09 de janeiro de 1985,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/d90792.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=90792&ano=1985&data=09/01/1985&ato=d04UTSE9keBpWTfba,Não consta revogação expressa,"Dispõe sobre a declaração de área de relevante interesse ecológico, no Município de Volta Redonda, no Estado do Rio de Janeiro, e dá outras providências."
Decreto nº 90.792 de 09 de janeiro de 1985,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/d90792.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=90792&ano=1985&data=09/01/1985&ato=d04UTSE9keBpWTfba,Não consta revogação expressa,"Dispõe sobre a declaração de área de relevante interesse ecológico, no Município de Volta Redonda, no Estado do Rio de Janeiro, e dá outras providências."
Decreto nº 90.379 de 29 de outubro de 1984,https://www.planalto.gov.br/ccivil_03/decreto/antigos/d90379.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=90379&ano=1984&data=29/10/1984&ato=7c0gXVU1keBpWTedb,Revogado,"DISPÕE SOBRE A IMPLANTAÇÃO DE ÁREA DE PROTEÇÃO AMBIENTAL NO MUNICÍPIO DE ACARAÚ, NO ESTADO DO CEARÁ, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 90.379 de 29 de outubro de 1984,https://www.planalto.gov.br/ccivil_03/decreto/antigos/d90379.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=90379&ano=1984&data=29/10/1984&ato=7c0gXVU1keBpWTedb,Revogado,"DISPÕE SOBRE A IMPLANTAÇÃO DE ÁREA DE PROTEÇÃO AMBIENTAL NO MUNICÍPIO DE ACARAÚ, NO ESTADO DO CEARÁ, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 90.347 de 23 de outubro de 1984,https://www.planalto.gov.br/ccivil_03/atos/decretos/1984/d90347.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=90347&ano=1984&data=23/10/1984&ato=72cUTRU1keBpWT720,Não consta revogação expressa,"DISPOE SOBRE A IMPLANTAÇÃO DE ÁREA DE PROTEÇÃO AMBIENTAL NOS MUNICÍPIOS DE CANANÉIA, IGUAPE, E PERUÍBE, NO ESTADO DE SÃO PAULO, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 90.347 de 23 de outubro de 1984,https://www.planalto.gov.br/ccivil_03/atos/decretos/1984/d90347.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=90347&ano=1984&data=23/10/1984&ato=72cUTRU1keBpWT720,Não consta revogação expressa,"DISPOE SOBRE A IMPLANTAÇÃO DE ÁREA DE PROTEÇÃO AMBIENTAL NOS MUNICÍPIOS DE CANANÉIA, IGUAPE, E PERUÍBE, NO ESTADO DE SÃO PAULO, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 90.225 de 25 de setembro de 1984,https://www.planalto.gov.br/ccivil_03/atos/decretos/1984/d90225.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=90225&ano=1984&data=25/09/1984&ato=9cbMzaU9UeBpWTae9,Não consta revogação expressa,"DISPÕE SOBRE A IMPLANTAÇÃO DA ÁREA DE PROTEÇÃO AMBIENTAL DE GUAPI-MIRIM, NO ESTADO DO RIO DE JANEIRO, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 90.225 de 25 de setembro de 1984,https://www.planalto.gov.br/ccivil_03/atos/decretos/1984/d90225.html,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=90225&ano=1984&data=25/09/1984&ato=9cbMzaU9UeBpWTae9,Não consta revogação expressa,"DISPÕE SOBRE A IMPLANTAÇÃO DA ÁREA DE PROTEÇÃO AMBIENTAL DE GUAPI-MIRIM, NO ESTADO DO RIO DE JANEIRO, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 10.558 de 03 de dezembro de 2020,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/decreto/d10558.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=10558&ano=2020&data=03/12/2020&ato=546cXUq1UMZpWT05f,Não consta revogação expressa,Institui o Comitê Interministerial de Doenças Raras.
Decreto nº 10.558 de 03 de dezembro de 2020,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/decreto/d10558.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=10558&ano=2020&data=03/12/2020&ato=546cXUq1UMZpWT05f,Não consta revogação expressa,Institui o Comitê Interministerial de Doenças Raras.
